ID,Name,Day,X,Y
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,28,0.013434962670138535,0.6182080322993372
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,29,-0.0342728891488904,0.5290341505693098
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,30,-0.109863109676374,0.46208494350184315
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,31,-0.16129219041464746,0.37472257569437306
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,32,-0.24487503626050908,0.4294987831108261
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,33,-0.2927498561956453,0.3391134059951397
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,34,-0.33923011764183003,0.24761402830779233
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,35,-0.3920114734201361,0.15929999248710547
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,36,-0.4438702414740541,0.0704631567156644
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,37,-0.48804999729827836,-0.022775834467190226
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,38,-0.5357126676374265,-0.11460141705640364
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,39,-0.612677762392978,-0.05215744266931857
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,40,-0.6619352818806424,0.03179087925971544
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,41,-0.6944222995228709,-0.06736116678658699
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,42,-0.7291005539044374,-0.16574585746330261
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,43,-0.6867128716651079,-0.07991756388144344
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,44,-0.7360697186463535,-0.17176068156549207
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,45,-0.7677272402024325,-0.2711051142787656
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,46,-0.7886874287710934,-0.3735825450331447
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,47,-0.8244216582497245,-0.47213651940460827
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,48,-0.8575855605989813,-0.5718413733728905
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,49,-0.8909097997258948,-0.6717506505207549
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,50,-0.9237432346449238,-0.7718012067837741
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,51,-0.9488468739206894,-0.8740052135211297
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,52,-0.9867875269031772,-0.9724462097885325
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,53,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,54,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,55,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,56,-0.9292893218813453,-0.9292893218813453
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,57,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,58,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,59,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,60,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,61,-0.9336364346804806,-0.9343845362824897
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,62,-0.986248025269775,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,63,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,64,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,65,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,66,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,67,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,68,-0.9343018738881037,-0.9343054312649253
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,69,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,70,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,71,-0.9788934954841584,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,72,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,73,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,74,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,75,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,76,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,77,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,78,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,79,-0.9351384949292864,-0.9351384949292864
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,80,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,81,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,82,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,83,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,84,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,85,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,86,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,87,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,88,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,89,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,90,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,91,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,92,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,93,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,94,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,95,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,96,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,97,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,98,-1,-1
8d87c468-699a-47a8-b40d-cfb73a5660ad,Crabs,99,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,28,-0.6445052795942537,0.3413093992395577
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,29,-0.6400563309081102,0.2257586330007315
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,30,-0.6087118601896176,0.11661187196289267
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,31,-0.5989386590841189,0.0016198678503502456
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,32,-0.6237266117234224,-0.11259914986019844
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,33,-0.6699390691282913,-0.22025955838563677
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,34,-0.7116080488788243,-0.3300641765709633
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,35,-0.6187791064878971,-0.351624722669586
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,36,-0.6144450568727792,-0.4661143022576148
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,37,-0.6735447922372431,-0.5682608668952862
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,38,-0.5876155976560455,-0.6075842426838832
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,39,-0.6355276494036105,-0.7138879182505395
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,40,-0.5512758098609449,-0.7417474804820193
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,41,-0.6574196890980936,-0.8015429764682773
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,42,-0.7637024347243406,-0.8619411649457722
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,43,-0.8695408382562733,-0.9237781401959062
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,44,-0.9643217446168765,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,45,-0.9872006138002472,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,46,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,47,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,48,-1,-0.9
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,49,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,50,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,51,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,52,-0.9292893218813453,-0.9292893218813453
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,53,-0.9579363411229722,-0.8478263456732236
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,54,-0.912381697028195,-0.9576068303818389
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,55,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,56,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,57,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,58,-0.9480678986788426,-0.9479115610490806
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,59,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,60,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,61,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,62,-0.9487093685874436,-0.9487093685874436
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,63,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,64,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,65,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,66,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,67,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,68,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,69,-1,-1
b63be8c2-576a-4d6e-8daf-814f8bcea96f,Dale,70,-1,-1
